product_id,current_price,competitor_price,demand_last_week,stock_level,marketing_spend,season,day_of_week,customer_rating,units_sold,optimal_price
1730,184.51,191.7,253,150,3337.79,festival,tuesday,2.89,245,186.88
1497,31.23,22.67,388,539,2795.87,winter,friday,3.07,388,31.72
1372,52.8,58.58,101,410,3593.72,winter,wednesday,2.72,108,55.12
1265,64.86,67.05,252,412,4269.36,monsoon,thursday,4.82,304,67.26
1652,6.69,22.38,140,153,3313.96,winter,thursday,2.89,175,9.9
1235,77.28,81.54,187,753,2068.62,monsoon,wednesday,4.34,182,78.73
1897,36.33,48.98,246,462,3373.87,festival,friday,4.11,299,39.29
1217,146.3,146.32,384,697,4506.55,winter,monday,4.99,273,148.59
1526,85.92,77.0,386,897,2349.48,festival,tuesday,3.93,462,86.16
1813,142.37,166.15,94,917,4610.13,winter,friday,4.73,115,147.05
1440,62.26,65.63,206,635,3478.76,festival,saturday,3.3,235,64.29
1649,30.72,26.78,14,820,261.95,summer,sunday,3.07,17,30.38
1405,30.74,24.85,480,657,670.82,winter,monday,4.77,455,30.51
1743,44.64,54.45,319,997,3085.95,summer,thursday,4.64,269,47.15
1600,27.47,6.46,66,282,2549.26,winter,thursday,3.73,71,26.65
1974,48.01,34.36,149,175,13.63,winter,friday,4.46,180,46.71
1588,117.91,117.22,355,466,1443.55,winter,friday,3.98,445,118.57
1647,54.99,33.78,29,612,3996.57,monsoon,saturday,4.13,37,54.86
1916,71.87,63.64,139,570,4040.78,winter,sunday,2.97,112,73.01
1468,15.28,15.37,412,172,1199.61,festival,friday,2.53,427,15.85
1917,178.98,188.4,142,362,1216.36,summer,wednesday,3.38,138,180.51
1109,31.94,41.73,475,982,405.16,winter,saturday,3.54,417,33.05
1352,72.99,79.39,350,481,2716.75,winter,monday,4.04,431,74.99
1812,79.0,62.33,252,872,491.05,summer,thursday,3.54,310,77.52
1090,155.56,144.0,399,325,1054.88,festival,wednesday,4.32,319,154.96
1935,99.29,96.93,251,717,3988.2,winter,thursday,2.57,230,100.95
1881,79.68,90.88,122,504,4822.42,summer,friday,4.44,116,83.23
1917,140.7,147.71,22,320,4523.95,summer,tuesday,3.63,17,143.66
1413,121.42,122.91,37,92,111.61,festival,sunday,4.35,48,121.68
1701,20.24,-0.72,401,511,3886.22,festival,friday,3.24,336,20.05
1072,65.98,73.67,100,995,740.95,monsoon,thursday,3.59,88,67.05
1684,195.83,190.13,251,10,810.76,winter,monday,4.24,282,195.73
1546,99.25,91.85,135,348,4882.09,monsoon,thursday,3.61,154,100.95
1721,87.72,95.28,342,687,4707.42,monsoon,sunday,3.47,399,90.78
1297,34.23,26.68,293,359,309.32,summer,wednesday,4.42,286,33.66
1644,168.62,170.84,392,346,1878.5,monsoon,sunday,3.79,332,169.79
1282,31.0,32.73,393,148,2060.75,festival,sunday,4.12,333,32.24
1504,25.49,43.94,499,944,2034.9,winter,tuesday,2.76,429,28.25
1197,90.61,85.63,102,72,888.52,winter,sunday,4.66,126,90.63
1957,90.15,98.02,10,166,4924.02,summer,friday,4.85,7,93.47
1031,196.39,184.75,343,107,4276.15,monsoon,friday,4.25,267,197.42
1647,29.87,31.45,211,747,4433.56,festival,wednesday,3.09,190,32.17
1759,99.35,95.62,94,233,2576.71,monsoon,wednesday,3.07,72,100.25
1870,44.24,45.74,182,117,4327.16,summer,tuesday,4.99,129,46.64
1340,141.84,144.24,51,476,1645.42,monsoon,wednesday,3.36,63,142.87
1657,81.38,93.43,420,702,4895.67,summer,wednesday,4.77,435,85.05
1333,131.45,132.73,240,417,2365.71,winter,monday,4.85,274,132.81
1142,70.99,61.85,385,246,4385.73,monsoon,saturday,3.7,331,72.28
1745,115.09,98.98,478,463,3415.24,festival,saturday,4.11,403,115.2
1409,96.48,90.71,71,747,461.31,summer,sunday,4.49,71,96.13
1948,78.0,88.2,317,637,1275.27,summer,wednesday,3.86,376,79.64
1043,109.82,115.53,26,312,775.04,winter,friday,4.91,21,110.84
1031,79.84,76.36,329,445,4897.38,summer,friday,3.71,233,81.93
1742,162.17,156.27,388,246,4667.56,festival,sunday,4.13,313,163.95
1027,101.57,99.93,485,582,3250.56,summer,friday,2.96,429,102.97
1422,181.11,168.96,317,741,4147.89,summer,thursday,2.8,324,181.88
1490,48.45,51.66,183,329,4880.11,winter,wednesday,4.75,146,51.27
1159,26.86,30.39,295,258,2490.74,monsoon,wednesday,2.66,276,28.42
1844,79.29,94.09,100,471,12.52,festival,monday,2.53,98,80.71
1206,40.81,48.9,133,207,3346.55,winter,sunday,3.25,116,43.28
1017,81.66,60.54,349,34,1804.56,winter,sunday,2.68,384,80.43
1102,45.45,56.41,429,651,2162.62,festival,monday,2.63,374,47.54
1581,174.3,177.35,112,474,424.99,festival,friday,2.79,104,174.76
1630,115.74,113.8,263,226,1483.33,monsoon,sunday,3.59,230,116.29
1650,102.03,103.58,133,555,48.33,winter,saturday,4.59,124,102.23
1671,158.61,161.02,105,660,742.6,winter,tuesday,2.71,126,159.14
1231,30.42,37.5,194,694,127.14,summer,friday,4.9,238,31.22
1659,172.12,167.32,308,646,2294.85,monsoon,monday,4.45,309,172.8
1864,99.24,108.08,14,161,4454.39,winter,tuesday,4.87,17,102.43
1423,31.6,58.86,242,708,4627.93,summer,monday,3.57,200,36.6
1903,164.79,154.37,300,955,3684.09,festival,friday,3.56,258,165.52
1754,94.85,88.29,60,526,2453.29,festival,wednesday,4.51,66,95.44
1546,122.9,122.5,122,64,2542.72,monsoon,tuesday,3.64,151,124.16
1836,179.25,165.02,432,383,2334.8,winter,monday,4.67,384,179.04
1893,178.68,177.03,192,446,3523.61,monsoon,monday,2.88,184,180.23
1866,179.1,188.68,415,637,4758.37,festival,tuesday,4.96,406,182.47
1238,86.3,85.88,146,904,754.65,winter,saturday,2.9,185,86.54
1333,151.17,138.18,179,694,3311.94,monsoon,sunday,3.14,191,151.46
1148,50.49,59.68,253,605,27.72,winter,saturday,4.68,289,51.45
1622,167.08,170.26,21,407,2892.25,winter,wednesday,3.4,18,168.82
1407,71.64,77.48,345,556,4040.68,winter,monday,2.79,316,74.18
1016,95.46,101.91,274,755,946.1,festival,sunday,4.93,264,96.6
1913,178.82,187.8,347,216,1866.69,winter,tuesday,3.38,285,180.65
1225,162.12,161.95,319,454,1593.56,festival,wednesday,2.98,326,162.85
1651,190.74,194.02,251,397,703.34,monsoon,monday,4.28,312,191.44
1655,75.88,80.63,103,932,442.2,summer,sunday,3.68,76,76.52
1259,34.46,38.22,12,306,3592.75,festival,wednesday,3.54,10,36.63
1728,182.53,181.23,129,663,2299.47,winter,thursday,3.02,106,183.48
1673,101.17,104.27,106,54,164.7,festival,tuesday,4.85,116,101.65
1603,178.43,163.45,165,263,3757.78,winter,wednesday,3.63,203,178.82
1173,147.75,154.63,473,536,1788.22,festival,sunday,4.75,554,149.37
1842,175.59,176.77,37,245,2079.83,summer,thursday,3.91,38,176.77
1204,132.67,127.09,226,255,2962.44,festival,saturday,3.52,255,133.59
1414,163.41,147.25,368,556,50.27,winter,wednesday,3.99,429,161.81
1507,28.47,29.91,50,880,3937.56,winter,sunday,3.37,50,30.51
1152,193.82,182.38,39,878,86.99,monsoon,sunday,2.86,27,192.62
1102,40.29,29.55,364,280,2648.03,monsoon,friday,4.18,282,40.57
1713,9.78,-11.39,483,318,1332.73,festival,monday,4.03,444,8.35
1791,108.51,121.54,51,2,32.45,monsoon,monday,3.82,36,109.87
1064,143.82,129.82,117,696,1053.59,monsoon,monday,4.93,108,142.97
1116,144.7,158.81,78,919,4614.52,monsoon,thursday,2.93,84,148.32
1664,71.15,84.86,262,634,1945.39,winter,tuesday,3.57,223,73.46
1155,152.0,148.35,381,879,4742.16,winter,saturday,3.32,451,153.93
1675,169.3,166.84,44,137,3363.6,winter,wednesday,4.12,42,170.78
1081,123.95,125.14,166,263,1430.17,monsoon,wednesday,3.95,129,124.81
1517,80.27,72.9,342,978,2114.85,festival,sunday,4.67,420,80.58
1833,124.65,122.59,375,86,4619.54,summer,thursday,4.42,291,126.82
1066,173.13,164.92,163,257,1416.48,festival,friday,4.68,151,173.08
1237,180.59,171.61,466,777,1789.14,summer,thursday,3.99,581,180.56
1583,11.15,30.08,491,740,1929.07,summer,monday,3.83,481,13.98
1606,28.87,33.08,349,983,2790.14,summer,sunday,4.07,295,30.64
1815,5.88,12.11,65,47,823.84,summer,wednesday,3.51,59,6.94
1978,101.03,97.44,289,586,4308.52,festival,thursday,4.96,226,102.86
1325,90.1,83.51,55,923,2099.07,monsoon,monday,4.93,49,90.49
1589,111.43,100.66,379,200,3124.19,winter,monday,4.44,477,111.97
1066,138.31,142.8,123,497,2638.19,summer,monday,3.15,91,140.04
1175,76.33,70.07,234,844,2906.43,summer,monday,4.13,186,77.13
1832,45.67,53.03,431,549,4590.3,monsoon,wednesday,4.32,440,48.71
1683,81.99,76.67,184,923,4395.11,summer,tuesday,3.28,201,83.58
1477,6.76,14.32,27,34,150.36,summer,saturday,3.91,32,7.63
1254,166.74,173.02,403,420,2181.88,summer,monday,2.62,315,168.4
1062,79.83,101.36,361,118,6.02,festival,friday,4.22,310,82.04
1813,126.44,120.17,106,37,755.62,monsoon,saturday,3.49,93,126.21
1402,68.32,64.23,365,148,3740.97,festival,sunday,4.2,310,69.83
1757,124.89,124.23,179,388,4411.85,summer,saturday,4.75,208,127.08
1191,110.38,121.83,198,999,1700.07,monsoon,wednesday,4.41,148,112.35
1978,45.67,46.63,218,979,1089.36,summer,wednesday,4.27,221,46.28
1328,126.94,114.78,389,552,1166.54,festival,monday,4.38,361,126.32
1070,26.38,40.09,471,356,1143.83,summer,friday,3.87,500,28.33
1877,98.81,87.19,305,565,4699.86,summer,wednesday,3.69,338,99.98
1740,145.38,145.37,414,843,3465.5,festival,thursday,3.63,386,147.06
1945,112.07,104.55,268,129,1894.55,festival,wednesday,4.82,344,112.34
1062,150.52,143.13,352,834,1724.26,winter,thursday,3.39,265,150.58
1296,58.27,48.24,229,316,4959.88,winter,monday,4.31,266,59.78
1244,14.52,23.11,115,667,4568.36,monsoon,tuesday,3.41,115,17.62
1518,15.91,15.16,130,18,501.08,festival,friday,4.7,115,16.17
1392,57.4,53.22,402,785,239.84,summer,sunday,4.39,400,57.09
1771,84.5,95.99,318,220,3756.01,summer,thursday,3.51,323,87.53
1600,109.81,120.53,391,260,169.33,summer,friday,4.97,382,111.04
1176,152.74,152.1,238,639,2854.28,winter,saturday,3.15,282,154.05
1203,168.72,163.41,52,280,4182.32,festival,thursday,2.55,65,170.23
1645,140.27,132.33,73,962,2552.71,winter,tuesday,3.55,59,140.68
1593,95.33,97.99,248,767,1363.79,winter,tuesday,3.65,219,96.23
1999,56.57,41.91,71,888,641.74,winter,friday,2.69,54,55.32
1532,88.42,85.95,30,68,1904.08,winter,tuesday,3.71,23,89.15
1910,58.31,42.97,247,310,1121.19,summer,friday,3.91,311,57.35
1127,126.77,121.43,457,839,3218.35,winter,wednesday,3.5,528,127.79
1194,164.55,181.82,136,706,292.36,winter,wednesday,3.61,98,166.38
1193,106.05,104.43,398,213,4594.65,winter,sunday,3.31,432,108.18
1183,13.94,26.93,64,18,466.37,festival,tuesday,4.17,75,15.53
1246,188.25,185.56,450,234,2136.61,summer,monday,2.87,317,189.02
1872,62.39,71.97,309,944,1531.45,monsoon,sunday,2.97,322,64.02
1871,183.33,170.11,20,490,2267.62,summer,tuesday,4.13,20,183.15
1323,163.55,156.0,111,403,3788.92,monsoon,friday,3.71,89,164.68
1159,85.56,98.22,235,822,3406.45,winter,saturday,4.88,189,88.54
1705,16.06,14.6,111,467,4228.87,monsoon,tuesday,3.93,112,18.03
1621,189.8,181.5,265,276,3066.68,summer,saturday,3.68,259,190.51
1924,133.52,138.94,114,939,3161.0,festival,wednesday,3.57,92,135.58
1065,53.68,52.7,211,155,4231.2,monsoon,saturday,3.9,210,55.73
1929,109.04,116.82,148,889,28.66,summer,friday,2.7,105,109.73
1253,128.9,116.29,82,466,2990.43,winter,tuesday,4.43,63,129.16
1282,49.2,46.91,499,626,2735.14,winter,monday,4.74,393,50.36
1059,23.24,23.25,139,102,2668.59,summer,saturday,3.78,173,24.6
1117,57.16,70.37,350,21,1376.5,festival,monday,4.97,402,59.27
1422,14.28,20.32,387,957,945.03,monsoon,thursday,2.7,334,15.25
1555,18.65,8.5,496,896,4650.61,winter,friday,4.07,470,19.92
1997,35.53,41.11,387,378,2064.24,winter,wednesday,4.58,350,37.16
1721,35.89,8.08,84,25,159.0,summer,friday,3.4,66,33.21
1035,53.35,41.69,208,459,3530.39,festival,saturday,3.87,258,53.95
1530,187.8,194.72,83,212,2094.25,winter,friday,2.67,103,189.5
1090,117.28,123.12,298,453,267.13,summer,saturday,4.48,356,118.03
1300,87.39,79.78,363,940,1221.53,summer,thursday,3.95,313,87.19
1723,114.94,103.26,447,577,4999.02,summer,saturday,2.92,380,116.21
1916,6.11,13.89,374,809,593.75,winter,monday,3.19,441,7.11
1918,179.48,186.95,471,669,3911.02,winter,thursday,2.53,586,182.09
1733,108.8,112.38,89,68,3634.99,winter,friday,3.36,107,110.99
1216,93.07,92.85,24,678,1124.89,festival,tuesday,2.99,30,93.54
1734,188.61,181.0,272,800,4040.87,winter,saturday,4.1,314,189.84
1922,147.43,152.16,420,804,1284.16,summer,tuesday,3.58,355,148.49
1097,70.8,61.6,84,502,2732.53,festival,tuesday,3.31,99,71.21
1455,187.55,179.17,261,647,1981.66,festival,tuesday,3.86,298,187.68
1530,171.14,162.29,491,999,1886.22,festival,friday,3.52,464,171.12
1808,191.13,199.47,48,235,385.72,winter,wednesday,4.08,47,192.19
1537,23.76,29.28,160,34,2921.6,winter,friday,4.69,156,25.85
1027,191.28,180.17,198,317,3417.54,monsoon,wednesday,3.6,205,191.88
1575,110.86,100.28,128,867,2963.49,monsoon,sunday,4.12,120,111.25
1323,136.08,156.9,269,565,1215.77,winter,saturday,4.52,324,138.79
1222,46.39,61.21,317,980,1706.53,winter,monday,4.34,384,48.69
1079,32.38,20.47,286,987,146.97,monsoon,thursday,3.64,233,31.2
1562,20.48,27.04,428,775,472.44,monsoon,thursday,2.99,460,21.29
1457,87.35,62.34,174,863,4272.05,winter,sunday,3.52,151,86.92
1613,48.16,40.75,97,449,4158.46,winter,monday,4.96,96,49.55
1175,20.92,3.68,319,968,4439.41,monsoon,monday,4.57,240,21.4
1521,191.24,181.72,437,801,2254.19,summer,wednesday,4.71,558,191.42
1748,148.01,149.66,384,904,1263.55,festival,saturday,3.58,400,148.75
1456,105.98,110.81,345,776,2315.81,summer,saturday,3.56,250,107.57
1422,149.95,142.27,84,858,4892.99,festival,tuesday,3.74,86,151.58
1099,124.23,135.43,61,740,1426.12,festival,sunday,3.38,68,126.01
1889,39.72,38.55,425,723,1011.09,festival,tuesday,3.77,497,40.07
1739,128.52,139.0,63,139,1211.48,festival,saturday,3.4,51,130.18
1402,137.8,127.61,10,684,3074.39,summer,sunday,4.3,11,138.31
1575,51.31,30.24,93,129,3458.55,summer,thursday,2.93,70,50.92
1379,67.43,74.68,48,63,1225.42,monsoon,friday,2.66,34,68.74
1530,79.74,65.17,261,906,3734.81,winter,monday,4.11,186,80.12
1331,122.5,156.1,199,620,2516.59,winter,monday,2.8,226,127.05
1317,29.73,8.98,166,131,759.72,monsoon,saturday,2.84,154,28.01
1652,149.98,163.1,210,283,3731.04,summer,sunday,4.78,182,153.22
1536,72.47,88.75,327,979,4836.23,summer,friday,2.83,277,76.41
1739,139.9,147.93,428,474,1827.99,festival,thursday,4.85,498,141.66
1088,186.91,191.57,175,769,686.83,festival,monday,4.1,138,187.7
1603,174.63,168.83,79,381,1492.59,summer,thursday,3.96,85,174.81
1510,148.83,154.34,470,304,1426.87,summer,thursday,4.56,376,150.14
1041,42.7,42.66,84,280,4945.47,monsoon,wednesday,4.94,85,45.24
1884,147.75,131.56,100,325,2078.08,monsoon,thursday,3.37,110,147.16
1806,128.98,115.62,314,310,2615.85,summer,sunday,4.67,224,129.0
1925,155.65,150.27,399,603,2665.46,monsoon,thursday,4.04,302,156.44
1388,174.42,178.8,116,889,2870.14,festival,tuesday,2.87,92,176.2
1080,65.74,89.0,420,742,4906.15,festival,saturday,2.75,377,70.43
1401,130.64,126.92,321,793,466.45,festival,thursday,2.6,234,130.4
1106,58.65,50.87,212,181,3295.79,festival,thursday,3.94,197,59.55
1110,72.53,74.23,379,825,3932.18,festival,sunday,3.19,452,74.59
1276,106.53,110.84,216,514,3138.47,festival,monday,4.41,249,108.55
1213,89.66,89.05,35,823,2236.48,winter,saturday,3.82,37,90.68
1742,122.12,128.37,97,159,2852.75,monsoon,thursday,2.74,93,124.14
1817,152.96,163.51,227,446,4026.94,winter,sunday,4.7,209,156.07
1505,122.98,110.12,437,618,2914.54,summer,thursday,4.7,384,123.17
1120,194.11,192.67,332,296,2076.64,monsoon,monday,4.27,290,195.04
1133,148.93,160.84,246,995,2122.38,summer,monday,3.27,297,151.1
1817,197.08,184.11,101,327,1114.08,winter,wednesday,3.73,127,196.34
1719,149.97,147.08,201,312,2894.75,monsoon,tuesday,4.06,248,151.15
1961,104.04,95.24,255,730,357.8,winter,saturday,4.41,203,103.34
1370,85.15,97.64,255,56,2644.17,summer,tuesday,4.03,268,87.77
1256,148.45,135.0,286,969,1630.73,summer,tuesday,2.5,284,147.8
1696,138.99,145.76,419,920,2388.52,monsoon,wednesday,3.59,321,140.8
1797,135.41,144.21,361,112,2661.49,winter,sunday,4.89,277,137.7
1953,145.75,156.45,420,389,1965.5,festival,tuesday,3.95,483,147.81
1874,175.07,173.36,413,421,4153.36,festival,thursday,2.61,395,176.91
1179,49.41,45.1,392,132,983.7,summer,sunday,4.11,346,49.51
1932,115.15,117.08,359,219,4520.91,festival,friday,4.52,324,117.66
1047,122.64,138.32,123,568,4987.2,monsoon,monday,4.91,146,126.74
1598,62.11,59.49,250,319,4856.16,summer,friday,4.49,228,64.32
1896,197.65,189.46,418,194,4353.6,festival,monday,4.49,457,199.06
1018,158.18,169.07,307,929,3941.28,summer,thursday,2.99,278,161.15
1045,67.65,57.48,148,346,4313.58,summer,thursday,4.04,154,68.81
1450,74.89,84.0,224,585,724.17,winter,sunday,4.27,200,76.17
1897,145.06,148.09,101,289,3583.57,summer,friday,3.06,129,147.13
1055,7.24,15.46,114,633,2231.21,monsoon,monday,2.85,118,9.11
1740,95.49,79.14,80,54,3463.24,summer,tuesday,3.22,94,95.59
1656,71.91,63.88,393,435,1534.37,festival,sunday,2.89,331,71.83
1091,171.53,165.48,434,547,918.0,summer,saturday,4.17,469,171.39
1081,159.3,157.45,205,495,2766.31,festival,friday,3.55,257,160.48
1736,69.76,69.33,126,54,1130.6,summer,thursday,2.71,160,70.26
1078,173.64,171.01,194,520,4589.82,summer,saturday,2.69,204,175.6
1661,183.15,180.06,180,713,122.33,festival,wednesday,4.97,133,182.93
1872,112.73,94.72,393,643,2485.51,summer,wednesday,2.74,493,112.09
1282,36.05,42.21,251,876,534.18,winter,friday,2.84,242,36.84
1310,155.21,144.45,247,102,4048.6,summer,sunday,2.62,222,156.13
1996,67.27,73.7,245,538,1816.42,summer,saturday,3.78,270,68.81
1159,107.82,90.29,203,545,63.14,festival,friday,4.46,152,106.12
1315,13.89,16.89,407,799,4861.08,winter,saturday,4.54,396,16.62
1876,102.52,103.12,76,738,3536.24,monsoon,thursday,3.52,87,104.3
1978,79.15,79.18,292,169,545.05,winter,friday,4.33,367,79.48
1667,138.78,128.18,331,692,3533.74,summer,sunday,4.9,338,139.51
1155,12.95,26.12,388,562,1510.31,summer,sunday,4.55,483,15.04
1887,126.86,126.8,369,730,1905.46,summer,monday,4.29,276,127.8
1713,155.53,142.6,89,543,1845.69,monsoon,wednesday,4.43,104,155.18
1467,7.49,17.79,336,656,683.2,monsoon,wednesday,4.3,322,8.86
1920,151.24,141.51,59,926,4683.3,winter,thursday,3.96,61,152.56
1852,30.39,27.46,237,842,4664.3,festival,wednesday,3.21,196,32.36
1461,141.12,151.76,189,827,3328.73,winter,monday,4.86,198,143.86
1853,93.78,94.68,186,971,1597.71,summer,thursday,2.85,219,94.56
1116,112.64,98.26,63,562,2691.06,summer,monday,2.98,65,112.49
1665,70.78,56.81,469,800,4412.05,festival,tuesday,3.87,493,71.55
1363,52.87,44.29,423,516,167.9,winter,wednesday,3.18,508,52.05
1842,18.85,20.28,187,237,1602.84,winter,monday,2.87,147,19.76
1630,173.61,175.03,206,9,166.91,monsoon,thursday,4.07,256,173.89
1710,124.03,142.18,357,939,3808.4,festival,sunday,2.85,257,127.65
1912,196.65,182.4,308,723,1145.91,summer,friday,3.66,261,195.76
1465,170.84,180.62,227,496,4751.47,festival,friday,3.49,227,174.17
1774,174.58,185.07,172,983,281.79,festival,sunday,2.64,206,175.65
1183,121.58,133.73,158,5,4322.06,summer,monday,3.56,135,124.98
1959,20.78,8.17,177,395,3761.04,monsoon,thursday,3.8,185,21.4
1659,183.11,179.56,205,344,922.06,monsoon,wednesday,3.43,223,183.2
1165,27.99,28.76,118,760,4058.26,summer,wednesday,2.92,86,30.02
1074,105.84,102.1,95,664,3387.25,festival,saturday,4.28,112,107.16
1747,172.09,174.62,35,409,2046.62,winter,monday,4.75,38,173.41
1825,97.12,96.5,181,743,2795.92,summer,wednesday,4.4,225,98.45
1271,37.31,49.71,452,198,770.65,winter,saturday,4.52,578,38.99
1690,77.77,86.2,126,706,2559.68,monsoon,friday,3.13,148,79.83
1502,197.74,182.79,71,508,2615.1,summer,wednesday,3.97,72,197.55
1794,199.95,201.44,272,659,1247.75,summer,saturday,3.16,274,200.66
1562,143.61,130.72,178,197,2644.64,monsoon,wednesday,3.79,199,143.66
1586,178.16,162.0,375,786,3178.25,festival,sunday,2.91,349,178.05
1655,13.62,13.0,11,358,4782.61,winter,tuesday,4.01,12,15.96
1342,58.81,46.91,64,788,1408.53,festival,tuesday,3.27,74,58.26
1699,76.95,90.29,197,430,4133.79,monsoon,thursday,3.66,189,80.34
1634,7.34,3.89,271,880,2606.04,winter,sunday,3.11,330,8.22
1843,78.51,93.48,207,362,4106.07,festival,saturday,3.87,146,82.07
1250,23.14,27.08,126,320,4213.42,winter,monday,3.8,125,25.65
1807,105.89,104.2,72,844,1294.15,monsoon,monday,3.36,74,106.3
1834,5.86,2.42,67,570,1337.62,monsoon,saturday,3.28,71,6.14
1129,57.74,44.33,167,862,722.88,winter,friday,2.71,177,56.66
1763,173.93,155.37,252,353,3427.68,winter,monday,3.26,233,173.77
1357,46.55,43.26,378,967,3604.04,winter,monday,3.55,289,47.95
1943,17.64,20.33,212,179,4778.11,festival,tuesday,4.19,263,20.34
1691,53.7,61.93,102,310,1965.05,winter,tuesday,2.6,95,55.45
1407,166.37,177.12,453,356,666.96,festival,sunday,2.67,442,167.73
1860,119.5,104.75,199,361,2161.58,monsoon,monday,3.82,231,119.11
1494,119.28,123.24,399,73,2703.66,festival,wednesday,3.25,447,121.03
1621,5.11,0.93,104,232,4630.73,festival,monday,2.63,119,6.97
1481,97.07,115.68,465,148,4281.44,festival,sunday,4.76,582,101.14
1979,56.8,79.21,225,23,391.49,summer,saturday,3.22,271,59.25
1849,70.56,82.25,281,439,264.22,festival,sunday,3.35,207,71.83
1077,121.74,115.57,379,141,519.52,monsoon,saturday,4.09,418,121.42
1977,175.5,156.76,347,428,4604.04,summer,tuesday,2.62,275,175.87
1513,40.42,30.35,144,234,2741.68,festival,tuesday,4.26,103,40.82
1320,154.8,154.35,58,144,452.55,winter,wednesday,3.45,55,154.99
1787,14.54,20.16,134,49,3288.0,summer,thursday,4.9,158,16.84
1289,68.71,64.49,17,975,540.86,summer,wednesday,3.62,14,68.49
1296,47.69,51.11,109,403,1369.93,summer,wednesday,4.38,102,48.75
1680,183.54,191.98,360,773,3190.99,monsoon,saturday,2.86,271,185.9
1751,39.71,51.55,93,230,1974.67,monsoon,monday,3.16,65,41.87
1970,117.83,106.5,146,695,1050.49,monsoon,friday,4.81,129,117.24
1474,37.13,37.47,62,97,3273.63,monsoon,friday,4.31,44,38.86
1022,97.33,100.89,333,649,4297.33,monsoon,sunday,3.69,344,99.8
1805,85.61,77.95,288,379,1347.48,winter,friday,4.12,258,85.54
1171,13.06,15.17,432,744,4784.5,summer,thursday,4.03,538,15.64
1834,166.04,177.2,368,227,184.68,monsoon,sunday,4.36,308,167.29
1317,157.12,171.32,355,162,335.19,winter,monday,2.77,357,158.68
